meta_dataset,meta_processing_version,meta_source_filename,meta_original_data_row,meta_row_id,meta_row_sha256,meta_duplicate_group_id,meta_is_in_duplicate_group,meta_is_duplicate_beyond_first,meta_primary_source_id,meta_sensitivity_source_id,reference,final_alginate_conc_pctw_or_v,final_gelatin_conc_pctw_or_v,final_gelma_conc_pctw_or_v,final_hyaluronic_acid_conc_pctw_or_v,final_meha_conc_pctw_or_v,final_norha_conc_pctw_or_v,final_fibroin_or_fibrinogen_concentration_pct_wv,final_p127_conc_pctw_or_v,final_collagen_conc_pctw_or_v,final_tcp_concentration_pct_wv,final_gellan_conc_pctw_or_v,final_nano_or_methylcellulose_concentration_pct_wv,final_pegda_concentration_pct_wv,final_agarose_concentration_pct_wv,cacl2_conc_mm,source_nacl2_concentration_mm,bacl2_conc_mm,srcl2_conc_mm,physical_crosslinking_duration_s,photocrosslinking_duration_s,extrusion_pressure_kpa,extrusion_rate_lengthwise_mm_or_s,extrusion_rate_volume_wise_ml_or_s,nozzle_movement_speed_mm_or_s,inner_nozzle_outer_diameter_um,outer_nozzle_inner_diameter_um,filament_diameter_um,cell_density_cells_or_ml,syringe_temperature_degc,substrate_temperature_degc,days_observed,construct_base_area_mm_2,construct_total_thickness_mm,cell_culture_medium_used,di_water_used,precrosslinking_solution_used,saline_solution_used,etoh_solution_used,photoinitiator_used,enzymatic_crosslinker_used,conical_or_straight_nozzle,acceptable_filament_diameter_yes_or_no,filament_to_nozzle_ratio,log_filament_to_nozzle_ratio,meta_included_in_primary,meta_primary_exclusion_reason
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,306,FD-0305-d7379a808fc9,d7379a808fc9ad5e5adf59fa5c1756ec166b1a544607c080ea351b70e93d16b7,,False,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,14.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,307,FD-0306-8ed270134ac5,8ed270134ac5f4008b1dde6f45c207949336d71fbc8c8a16b4b3babff29accc9,,False,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,28.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,308,FD-0307-20876d5194ad,20876d5194adb2ab91561ac1310bf98dbec7e3b7caa6d1c29457cc28e5434e03,FD-DUP-009,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,0.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,309,FD-0308-4eb8e84be2b6,4eb8e84be2b600e4df5205a3a13a6c29df5b6b26e93df19894eb2281bc791bfb,FD-DUP-016,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,1.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,310,FD-0309-763b67652ba4,763b67652ba4e702b68cff44c8301dbe8291af78c5d266bfd6459e13c6cabbec,FD-DUP-027,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,7.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,311,FD-0310-fc478393ceb0,fc478393ceb06c8350a744ee20967f5575f4d25a6822ef295a1e841821589e26,FD-DUP-043,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,14.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,312,FD-0311-e87c0de2ea9e,e87c0de2ea9e3c4fc7ee56994a07f9adf270400e9adc976fd8ce6c7c1cab8a34,FD-DUP-041,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,28.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,318,FD-0317-bafaeb07b3b5,bafaeb07b3b5927cf29c0085da25b117cdccfc182b003ba89919f24533cf837d,FD-DUP-039,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,0.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,319,FD-0318-50be341f706e,50be341f706e0889f258baf3d40963ba8acfcee7513b95817a878129d256d4db,FD-DUP-017,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,1.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,320,FD-0319-8c57c0360c93,8c57c0360c9301fc1d75b25d453023f0fcf5bac9d1cef38cab4bb5ff20e627ec,FD-DUP-032,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,7.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,321,FD-0320-f1284e48a15f,f1284e48a15f7d893ae85d9295c6726813cb574c6f6fb16c872310e67a10cbad,FD-DUP-042,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,14.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,322,FD-0321-50cb6991c205,50cb6991c2059cd98b87b0b0513b3f0660cc91e26c91713a67ee0737783380bd,FD-DUP-018,True,False,ref:mistry yang biomacromolj 2018,,Mistry_Yang_BiomacromolJ_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,800.0,4000000.0,5.0,22.0,28.0,64.0,5.0,yes,no,no,no,no,no,yes,straight,yes,0.9523809523809523,-0.048790164169432056,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,328,FD-0327-68f18afe4078,68f18afe407861207d56ae2f27638884277df4135f2ae4f2d0e2b203e0ccd608,,False,False,ref:ojansivu mustafa biofab 2019,,Ojansivu_Mustafa_Biofab_2019,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,270.0,,,43.5,0.0,510.0,715.2,5000000.0,26.0,4.0,0.0,900.0,2.0,no,no,no,yes,no,no,no,straight,no,1.4023529411764706,0.3381514981409329,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,329,FD-0328-721246502745,7212465027456e30b94d6d3e361fe9e77e7d2e4f01cd08baa9f5629ca05ea74b,,False,False,ref:ojansivu mustafa biofab 2019,,Ojansivu_Mustafa_Biofab_2019,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,270.0,,,43.5,0.0,510.0,709.13,5000000.0,26.0,4.0,1.0,900.0,2.0,no,no,no,yes,no,no,no,straight,no,1.3904509803921568,0.32962814084656555,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,330,FD-0329-e77f36fb8ba9,e77f36fb8ba92ea556b4476b09116acf8406d441d9177e69297c773208927f50,,False,False,ref:ojansivu mustafa biofab 2019,,Ojansivu_Mustafa_Biofab_2019,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,270.0,,,43.5,0.0,510.0,829.36,5000000.0,26.0,4.0,14.0,900.0,2.0,no,no,no,yes,no,no,no,straight,no,1.6261960784313725,0.48624359329648514,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,331,FD-0330-ba0ba49c6d06,ba0ba49c6d06a9f623670318400c558026fc0809d55d3be77893a988ecf9d9b5,,False,False,ref:ojansivu mustafa biofab 2019,,Ojansivu_Mustafa_Biofab_2019,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,270.0,,,43.5,0.0,510.0,690.94,5000000.0,26.0,4.0,0.0,900.0,2.0,no,no,no,yes,no,no,no,straight,no,1.3547843137254902,0.30364226359912305,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,332,FD-0331-3e74967e3ff8,3e74967e3ff8d4700c186c679cf07683424e15fb62cfc162008fbd9e89bcdf5a,,False,False,ref:ojansivu mustafa biofab 2019,,Ojansivu_Mustafa_Biofab_2019,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,270.0,,,43.5,0.0,510.0,573.26,5000000.0,26.0,4.0,1.0,900.0,2.0,no,no,no,yes,no,no,no,straight,no,1.1240392156862744,0.11692864026347835,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,333,FD-0332-bd61d991dcfa,bd61d991dcfaf7e15ec3cce774e583c60e648ff4131f07e22d08b9bae372c418,,False,False,ref:ojansivu mustafa biofab 2019,,Ojansivu_Mustafa_Biofab_2019,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,0.0,0.0,0.0,600.0,0.0,270.0,,,43.5,0.0,510.0,673.35,5000000.0,26.0,4.0,14.0,900.0,2.0,no,no,no,yes,no,no,no,straight,no,1.3202941176470588,0.27785452817767936,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,334,FD-0333-82ab8f506d28,82ab8f506d284be7a78d04edd65b56c8fc6e920062435ef9956ad2c251cced1d,,False,False,ref:sakai nagasuna mattodbio 2020,,Sakai_Nagasuna_MatTodBio_2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,22.0,0.0,220.0,400.0,500000.0,22.0,22.0,0.0,50.3,0.3,no,no,no,no,no,yes,no,straight,no,1.8181818181818181,0.5978370007556204,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,335,FD-0334-c0536fd93c18,c0536fd93c1855db640cadf60279c61e8a438b6933fd273a5f366bfe665bbffb,,False,False,ref:sanz garcia escobedo lucea polymers 2020,,Sanz-Garcia_Escobedo-Lucea_Polymers_2020,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.3,0.0,0.0,0.0,360.0,0.0,103.0,,,14.0,0.0,250.0,400.0,1000000.0,20.0,20.0,0.04167,144.0,,no,no,no,yes,no,no,no,straight,no,1.6,0.47000362924573563,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,336,FD-0335-cc3b2db30c25,cc3b2db30c25025d5808043450b01ba6e05629f946a7879601ba16075ed1fbc1,,False,False,ref:sanz garcia escobedo lucea polymers 2020,,Sanz-Garcia_Escobedo-Lucea_Polymers_2020,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.3,0.0,0.0,0.0,360.0,0.0,103.0,,,14.0,0.0,250.0,400.0,1000000.0,20.0,20.0,1.0,144.0,,no,no,no,yes,no,no,no,straight,no,1.6,0.47000362924573563,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,337,FD-0336-7f70e75aeefc,7f70e75aeefcc3d693bb9aa68ec169f974f6f29ddaa4df1dec512f4c4f77915b,,False,False,ref:mondal singh scirep 2019,,Mondal_Singh_SciRep_2019,3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,35.0,,,,0.0,413.0,293.09,10000000.0,22.0,22.0,0.0,100.0,1.0,no,no,no,yes,no,no,no,straight,no,0.7096610169491525,-0.34296786387466754,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,338,FD-0337-96e0a3cbec31,96e0a3cbec31648ba595de6c9346fb839a9854b14c43e28267e0c5d38f61f22c,,False,False,ref:mondal singh scirep 2019,,Mondal_Singh_SciRep_2019,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,60.0,,,,0.0,413.0,372.59,10000000.0,22.0,22.0,0.0,100.0,1.0,no,no,no,yes,no,no,no,straight,yes,0.9021549636803874,-0.1029689735863374,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,339,FD-0338-7fd0cbd2c1ff,7fd0cbd2c1ff0eb0e4cee5f7c364e93a42d420293729a68c35639f186b6db9a1,,False,False,ref:mondal singh scirep 2019,,Mondal_Singh_SciRep_2019,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,90.0,,,,0.0,413.0,441.59,10000000.0,22.0,22.0,0.0,100.0,1.0,no,no,no,yes,no,no,no,straight,yes,1.069225181598063,0.06693425681791627,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,340,FD-0339-7eb25a0e4799,7eb25a0e4799a545d1b9c7e68a72383201c64b9baf4f5dfdd60ce3fecfaf0e52,,False,False,ref:mondal singh scirep 2019,,Mondal_Singh_SciRep_2019,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,120.0,,,,0.0,413.0,524.5,10000000.0,22.0,22.0,0.0,100.0,1.0,no,no,no,yes,no,no,no,straight,no,1.2699757869249395,0.23899783487531914,True,
