dataset,dataset_code,validation_design,repeat,meta_row_id,meta_primary_source_id,assigned_test_fold,assignment_seed
cell_viability,CV,publication_grouped,2,CV-0579-a0bfb53289fe,doi:10.1002/mabi.201600472,3,869111205
cell_viability,CV,publication_grouped,2,CV-0580-721d73e4555a,doi:10.1002/mabi.201600472,3,869111205
cell_viability,CV,publication_grouped,2,CV-0581-7311e3286826,doi:10.1002/mabi.201600472,3,869111205
cell_viability,CV,publication_grouped,2,CV-0582-deef0ad6ef5f,doi:10.1002/mabi.201600472,3,869111205
cell_viability,CV,publication_grouped,2,CV-0583-8b55b4b01c0f,doi:10.1002/mabi.201600472,3,869111205
cell_viability,CV,publication_grouped,2,CV-0584-190956644816,doi:10.1002/mabi.201600472,3,869111205
cell_viability,CV,publication_grouped,2,CV-0585-3c14316dcb1a,doi:10.1002/mabi.201600472,3,869111205
cell_viability,CV,publication_grouped,2,CV-0586-fdae8b813bfa,doi:10.1088/1758-5090/ab0692,2,869111205
cell_viability,CV,publication_grouped,2,CV-0587-f0c53e495abf,doi:10.1088/1758-5090/ab0692,2,869111205
cell_viability,CV,publication_grouped,2,CV-0588-84c888b6e95a,doi:10.1088/1758-5090/ab0692,2,869111205
cell_viability,CV,publication_grouped,2,CV-0589-c9bf889d1f60,doi:10.1088/1758-5090/ab0692,2,869111205
cell_viability,CV,publication_grouped,2,CV-0590-dda7b36b44f4,doi:10.1016/j.mtbio.2020.100078,5,869111205
cell_viability,CV,publication_grouped,2,CV-0591-32e46ec7fe08,doi:10.1016/j.mtbio.2020.100078,5,869111205
cell_viability,CV,publication_grouped,2,CV-0592-6ac7edfef1b3,doi:10.1016/j.mtbio.2020.100078,5,869111205
cell_viability,CV,publication_grouped,2,CV-0593-854cf09f37b5,doi:10.1016/j.mtbio.2020.100078,5,869111205
cell_viability,CV,publication_grouped,2,CV-0594-9636c6b04470,doi:10.1016/j.mtbio.2020.100078,5,869111205
cell_viability,CV,publication_grouped,2,CV-0595-0b7ce41ab934,doi:10.3390/polym12102346,3,869111205
cell_viability,CV,publication_grouped,2,CV-0596-cc9f5f6b31ae,doi:10.3390/polym12102346,3,869111205
cell_viability,CV,publication_grouped,2,CV-0597-f4b084b93684,doi:10.1016/j.actbio.2020.07.016,4,869111205
cell_viability,CV,publication_grouped,2,CV-0598-1f3e2aea1743,doi:10.1016/j.actbio.2020.07.016,4,869111205
cell_viability,CV,publication_grouped,2,CV-0599-df05bab4cfdb,doi:10.1016/j.actbio.2020.07.016,4,869111205
cell_viability,CV,publication_grouped,2,CV-0600-f72d41f49e73,doi:10.1016/j.actbio.2020.07.016,4,869111205
cell_viability,CV,publication_grouped,2,CV-0601-07cbd25139f9,doi:10.1016/j.actbio.2020.07.016,4,869111205
cell_viability,CV,publication_grouped,2,CV-0602-dc791eb4c629,doi:10.1016/j.actbio.2020.07.016,4,869111205
cell_viability,CV,publication_grouped,2,CV-0603-70e6b8269993,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0604-b73654d03243,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0605-644c8929f57c,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0606-527ac5422582,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0607-137387b2915f,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0608-04a28fb472c2,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0609-da70377e8b95,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0610-e462dead13d0,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0611-92a69b0fca50,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0612-38ca21c7853b,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0613-d4e699c50745,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0614-b18cbc7176f8,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0615-aeefa07d3fa8,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0616-7bf801cf34e3,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,2,CV-0617-35c50c246dfa,doi:10.1038/s41598-019-55034-9,1,869111205
cell_viability,CV,publication_grouped,3,CV-0001-715941901c3f,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0002-efe9fa421c3e,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0003-245f4a5876ad,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0004-e755838550ec,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0005-d78784a5e835,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0006-592f9802dc18,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0007-7168c2dad485,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0008-3a953acd55f4,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0009-0cead524da82,doi:10.1089/ten.a.2007.0158,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0010-3516ef41b276,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0011-5e195956bdac,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0012-a412435f079d,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0013-88dba2311f7e,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0014-8c48be7bf353,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0015-bb35a2db110c,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0016-a053f41712c5,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0017-582f3a1cd5fb,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0018-526ac2f0c0b0,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0019-347032b08af1,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0020-3559559b2719,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0021-0d7a88a5349d,doi:10.1021/acsbiomaterials.9b00167,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0022-cea71ff98124,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0023-0c737d7d4338,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0026-cab0213ba294,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0027-4d29ad4e83b9,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0028-be3d8663d843,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0030-2d629ecc2ae5,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0031-10ed2a587ace,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0033-81fa7ff59fad,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0034-32a88a970dd3,doi:10.1016/j.actbio.2014.06.034,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0035-bd9be95716f3,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0036-4b11bd17a491,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0037-d0d269de72a0,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0038-67bc0cfc91eb,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0039-254e77a6b483,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0040-b41226612751,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0041-f86a8983c253,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0042-4d0465be16e7,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0043-8ed78c92ad3f,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0044-064375202deb,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0045-9fabe48586c5,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0046-5edb643413cc,doi:10.1002/biot.200900004,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0047-a34f1b039659,doi:10.1021/acsami.7b04216,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0048-08a442ccdd3a,doi:10.1021/acsami.7b04216,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0049-a28cb3a9f772,doi:10.1021/acsami.7b04216,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0050-6f046f278037,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0051-850c8828da5f,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0052-82cd6de5890a,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0053-f3df3fb1f1bf,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0054-2c47a4c4b5e3,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0055-321b7f555331,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0056-6a07a77e2f7e,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0057-176dd9ece4b9,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0058-b8b5d3a0d81b,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0059-8f16276dbe6d,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0060-d25a3ba66a85,doi:10.1088/1758-5090/7/4/045012,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0061-7e3d27e58b6a,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0062-833c41f34dba,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0063-b7eaf32f4f20,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0064-8014344652ec,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0065-2530fb19be65,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0066-bfcdc7d9836a,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0067-0d981bdfd43d,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0068-5dd916881e37,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0069-1c8ecb628e21,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0070-322bb3dcbe07,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0071-c9d44433f71b,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0072-ce5d61be0790,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0073-c740b4b9d4f6,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0074-95be252d687e,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0075-50fe66aa5ef6,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0076-1e0712813f60,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0077-76ecd33aca3a,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0078-d818e383555a,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0079-1093e08bec67,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0080-b1055417401c,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0081-4ae3be3ccf70,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0082-df1dc1211b8f,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0083-cff1744b0d1b,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0084-6809b50c159e,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0085-2226b7f1f6fb,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0086-e2bed2c6536e,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0087-c175e5dd0480,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0088-6ea077488e5d,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0089-7a1b8ee37419,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0090-8619fdbc66e9,doi:10.1007/s10439-016-1704-5,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0091-8a1a4364ed75,doi:10.1088/1758-5090/aacd30,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0092-b4444104aa13,doi:10.1088/1758-5090/aacd30,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0093-54b0f721cdd8,doi:10.1088/1758-5090/aacd30,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0094-6a23278ad473,doi:10.1088/1758-5090/aacd30,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0095-9d8bc376342b,doi:10.1088/1758-5090/aacd30,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0096-7eb4e0f2aa41,doi:10.1088/1758-5090/aacd30,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0097-7369ef00b95c,doi:10.1016/j.actbio.2014.09.033,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0098-64fb2e5e55fc,doi:10.1016/j.actbio.2014.09.033,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0099-316f1366ad77,doi:10.1016/j.actbio.2014.09.033,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0100-c967dc830012,doi:10.1016/j.actbio.2014.09.033,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0101-f892bde0a9c2,doi:10.1021/acs.biomac.5b00188,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0102-5f935fed7ddf,doi:10.1021/acs.biomac.5b00188,5,3547288985
cell_viability,CV,publication_grouped,3,CV-0103-4fb0282d057d,doi:10.1088/0960-1317/22/8/085014,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0104-0d87a9511c3c,doi:10.1088/0960-1317/22/8/085014,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0105-75dcb2e1eea2,doi:10.1088/0960-1317/22/8/085014,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0106-182703769f2c,doi:10.1088/0960-1317/22/8/085014,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0107-2d4746daee01,doi:10.1038/srep29977,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0108-029cbc05e4fb,doi:10.1038/srep29977,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0109-1d31c81eeb4c,doi:10.1038/srep29977,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0110-84dea6d0ec59,doi:10.1088/1758-5090/8/4/045002,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0111-c3a361107918,doi:10.1088/1758-5090/8/4/045002,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0112-720a4bc5b756,doi:10.1088/1758-5090/8/4/045002,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0113-9e702b7f59df,doi:10.1088/1758-5090/8/4/045002,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0114-322d9f9776c6,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0115-61f6acb6b0f7,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0116-0f9f3854dfe9,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0117-7e9bf37fffee,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0118-ab5245b7fa45,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0119-fdb5237c2794,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0120-5aad8b206a92,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0121-433901dc2463,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0122-3fa65ad2f5d6,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0125-dbe20ebbad6b,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0126-8e53fec7a987,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0127-00dbd2c9f7a8,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0128-ff35f3e17fca,doi:10.1002/adma.201703443,1,3547288985
cell_viability,CV,publication_grouped,3,CV-0129-b394fce6a354,doi:10.1021/acsami.7b16059,3,3547288985
cell_viability,CV,publication_grouped,3,CV-0130-89d383189e38,doi:10.1021/acsami.7b16059,3,3547288985
cell_viability,CV,publication_grouped,3,CV-0131-bc56f0b2026e,doi:10.1021/acsami.7b16059,3,3547288985
cell_viability,CV,publication_grouped,3,CV-0132-41ebb1f7d191,doi:10.1088/1758-5090/aa7b1d,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0133-22fe9b3ca103,doi:10.1088/1758-5090/aa7b1d,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0134-412a391d17b8,doi:10.1088/1758-5090/aa7b1d,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0135-2974849c4eb7,doi:10.1088/1758-5090/aa7b1d,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0136-5d8db8075b34,doi:10.1088/1758-5090/aa7b1d,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0137-6a6cbce2c5c1,doi:10.1088/1758-5090/aa7b1d,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0138-238de2d7dfea,doi:10.1088/1758-5090/aa7b1d,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0139-88dee54894cb,doi:10.1088/1758-5090/aa7b1d,2,3547288985
cell_viability,CV,publication_grouped,3,CV-0140-b27d1a94754a,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0141-993c939cbbca,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0142-e726c46411be,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0143-0f0b8acffdcc,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0144-69aa6899a406,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0145-24261afe2bce,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0146-b6889b2493ba,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0147-15365b41ba78,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0148-b802c6376f8c,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0149-5cc020b2d910,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0150-2f4107ad29f3,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0151-9a3f8f32e6da,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0152-432251ba5ab2,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0153-da5277ca7796,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0154-56a4df2a6d49,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0155-7c867d6d992b,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0156-291af9ae9f54,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0157-d5c6f3a45cc6,doi:10.1038/s41598-020-65050-9,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0158-58b07fc5f41c,doi:10.1002/adma.201305506,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0159-11a978230234,doi:10.1002/adma.201305506,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0160-9441941caeea,doi:10.1002/adma.201305506,4,3547288985
cell_viability,CV,publication_grouped,3,CV-0161-7461c8a366b2,doi:10.1002/adma.201305506,4,3547288985
